"109703", "NOT SA", "PIT", "PHL", 1655, 1805, "US2411", "US", 2411, "734", "", 0, 0, "NO", 0070
"109704", "DAILY", "PIT", "PHL", 1753, 1852, "US431", "US", 431, "D9S", "S/", 0, 0, "NO", 0059
"109705", "NOT SA", "PIT", "PHL", 1935, 2040, "US1986", "US", 1986, "D9S", "", 0, 0, "NO", 0065
"109706", "DAILY", "PIT", "PHL", 2156, 2257, "US24", "US", 24, "767", "", 0, 0, "NO", 0061
"109707", "DAILY", "SAN", "PHL", 0630, 1544, "US782", "US", 782, "733", "SB", 1, 0, "NO", 0374
"109708", "NOT SA", "SAN", "PHL", 1155, 2223, "US80", "US", 80, "733", "SL/L", 2, 0, "NO", 0448
"109709", "DAILY", "SAN", "PHL", 1310, 2311, "AA898", "AA", 898, "757", "L", 1, 0, "NO", 0421
"109710", "DAILY", "SAN", "PHL", 2030, 0554, "US630", "US", 630, "757", "S", 1, 0, "NO", 0384
"109711", "DAILY", "SAN", "PHL", 2300, 0853, "US626", "US", 626, "733", "SB", 1, 0, "NO", 0413
"109712", "SA", "SEA", "PHL", 0630, 1756, "CO758", "CO", 758, "M80", "BL", 1, 0, "NO", 0506
"109713", "DAILY", "SEA", "PHL", 1010, 2003, "UA132", "UA", 132, "D10", "LD", 1, 0, "NO", 0413
"109714", "DAILY", "SEA", "PHL", 1140, 2149, "NW8", "NW", 8, "747/757", "LD", 1, 0, "NO", 0429
"109715", "DAILY", "SFO", "PHL", 0745, 1557, "US1776", "US", 1776, "757", "B", 0, 0, "NO", 0312
"109716", "DAILY", "SFO", "PHL", 0855, 1837, "UA250", "UA", 250, "72S", "BL", 1, 0, "NO", 0402
"109717", "DAILY", "SFO", "PHL", 1145, 1957, "US208", "US", 208, "757", "L", 0, 0, "NO", 0312
"109718", "DAILY", "SFO", "PHL", 1220, 2205, "DL632", "DL", 632, "757", "L", 1, 0, "NO", 0405
"109719", "DAILY", "SFO", "PHL", 1345, 2204, "UA94", "UA", 94, "757", "L", 0, 0, "NO", 0319
"109720", "DAILY", "SFO", "PHL", 2230, 0642, "US638", "US", 638, "757", "S", 0, 0, "NO", 0312
"109721", "DAILY", "SFO", "PHL", 2310, 0927, "UA136", "UA", 136, "D10", "SB/B", 1, 0, "NO", 0437
"109722", "NOT SA", "SJC", "PHL", 1515, 0142, "CO1266", "CO", 1266, "733", "S", 1, 0, "NO", 0447
"109723", "DAILY", "SLC", "PHL", 0015, 0815, "DL1140", "DL", 1140, "72S", "B", 1, 0, "NO", 0360
"109724", "DAILY", "SLC", "PHL", 0925, 1540, "DL1805", "DL", 1805, "72S", "B", 0, 0, "NO", 0255
"109725", "NOT SU", "STL", "PHL", 0605, 0915, "US54", "US", 54, "100", "B", 0, 0, "NO", 0130
"109726", "NOT SA SU", "STL", "PHL", 0905, 1221, "TW430", "TW", 430, "M80", "S", 0, 0, "NO", 0136
"109727", "SA", "STL", "PHL", 0905, 1221, "TW430", "TW", 430, "D9S", "S", 0, 0, "NO", 0136
"109728", "DAILY", "STL", "PHL", 1000, 1305, "US1170", "US", 1170, "D9S", "S", 0, 0, "NO", 0125
"109729", "DAILY", "STL", "PHL", 1045, 1357, "TW344", "TW", 344, "72S", "L/S", 0, 0, "NO", 0132
"109730", "DAILY", "STL", "PHL", 1325, 1637, "TW98", "TW", 98, "767", "L/S", 0, 0, "NO", 0132
"109731", "NOT SA", "STL", "PHL", 1540, 1850, "US64", "US", 64, "100", "S", 0, 0, "NO", 0130
"109732", "DAILY", "STL", "PHL", 1727, 2043, "TW108", "TW", 108, "72S", "D", 0, 0, "NO", 0136
"109733", "DAILY", "STL", "PHL", 2017, 2333, "TW446", "TW", 446, "M80", "", 0, 0, "NO", 0136
"109734", "DAILY", "TPA", "PHL", 0650, 0913, "US52", "US", 52, "733", "B", 0, 0, "NO", 0143
"109735", "NOT SA SU", "TPA", "PHL", 0701, 1048, "TW714", "TW", 714, "D9S", "", 1, 0, "NO", 0227
"109736", "DAILY", "TPA", "PHL", 1113, 1453, "TW718", "TW", 718, "D9S", "", 1, 0, "NO", 0220
"109737", "DAILY", "TPA", "PHL", 1133, 1554, "CO470", "CO", 470, "72S", "L", 1, 0, "NO", 0261
"109738", "DAILY", "TPA", "PHL", 1310, 1534, "US1783", "US", 1783, "M80", "L", 0, 0, "NO", 0144
"109739", "DAILY", "TPA", "PHL", 1625, 1848, "US1816", "US", 1816, "734", "D", 0, 0, "NO", 0143
"109740", "NOT SA", "TPA", "PHL", 1920, 2144, "US854", "US", 854, "M80", "D", 0, 0, "NO", 0144
"109741", "NOT SA", "TPA", "PHL", 1932, 2320, "TW736", "TW", 736, "D9S", "", 1, 0, "NO", 0228
"109742", "DAILY", "YMX", "PHL", 1250, 1420, "LH414", "LH", 414, "D10", "", 0, 0, "NO", 0090
"109743", "DAILY", "YUL", "PHL", 0640, 0800, "US2414", "US", 2414, "D9S", "B", 0, 0, "NO", 0080
"109744", "DAILY", "YUL", "PHL", 0640, 0800, "US693", "US", 693, "D9S", "B", 0, 0, "NO", 0080
"109745", "DAILY", "YUL", "PHL", 1245, 1410, "US295", "US", 295, "73S", "L", 0, 0, "NO", 0085
"109746", "DAILY", "YUL", "PHL", 1545, 1705, "US1069", "US", 1069, "D9S", "S/", 0, 0, "NO", 0080
"109747", "DAILY", "YUL", "PHL", 1840, 2002, "US1669", "US", 1669, "733", "D", 0, 0, "NO", 0082
"109748", "DAILY", "YYZ", "PHL", 0630, 0750, "US774", "US", 774, "M80", "S", 0, 0, "NO", 0080
"109749", "DAILY", "YYZ", "PHL", 1245, 1405, "US347", "US", 347, "100", "S", 0, 0, "NO", 0080
"109750", "DAILY", "YYZ", "PHL", 1545, 1707, "US139", "US", 139, "733", "", 0, 0, "NO", 0082
"109751", "NOT SA", "YYZ", "PHL", 1840, 2000, "US221", "US", 221, "M80", "S", 0, 0, "NO", 0080
"109752", "DAILY", "ATL", "PHX", 0830, 1015, "DL491", "DL", 491, "757", "B", 0, 0, "NO", 0225
"109753", "DAILY", "ATL", "PHX", 0910, 1100, "HP20", "HP", 20, "320", "B", 0, 0, "NO", 0230
"109754", "DAILY", "ATL", "PHX", 1156, 1330, "DL295", "DL", 295, "72S", "L", 0, 0, "NO", 0214
"109755", "DAILY", "ATL", "PHX", 1700, 1850, "HP97", "HP", 97, "320", "D", 0, 0, "NO", 0230
"109756", "DAILY", "ATL", "PHX", 1710, 1855, "DL1001", "DL", 1001, "72S", "D", 0, 0, "NO", 0225
"109757", "DAILY", "ATL", "PHX", 1900, 2050, "DL901", "DL", 901, "757", "D", 0, 0, "NO", 0230
"109758", "DAILY", "BNA", "PHX", 0815, 1055, "WN440", "WN", 440, "733", "", 0, 0, "NO", 0220
"109759", "DAILY", "BNA", "PHX", 1000, 1236, "AA1097", "AA", 1097, "M80", "L", 0, 0, "NO", 0216
"109760", "DAILY", "BNA", "PHX", 1520, 1800, "WN394", "WN", 394, "733", "", 0, 0, "NO", 0220
"109761", "DAILY", "BNA", "PHX", 1525, 1800, "AA1533", "AA", 1533, "M80", "D", 0, 0, "NO", 0215
"109762", "DAILY", "BOS", "PHX", 0840, 1330, "HP854", "HP", 854, "320", "BL", 1, 0, "NO", 0410
"109763", "DAILY", "BOS", "PHX", 1325, 1855, "DL1001", "DL", 1001, "72S", "LD", 1, 0, "NO", 0450
"109764", "DAILY", "BOS", "PHX", 1530, 2056, "US505", "US", 505, "733", "D", 1, 0, "NO", 0446
"109765", "DAILY", "BOS", "PHX", 1605, 2056, "NW387", "NW", 387, "72S", "SD/D", 1, 0, "NO", 0411
"109766", "DAILY", "BOS", "PHX", 1710, 2250, "DL751", "DL", 751, "757", "D", 1, 0, "NO", 0460
"109767", "DAILY", "BOS", "PHX", 1755, 2126, "HP76", "HP", 76, "757", "D", 0, 0, "NO", 0331
"109768", "SA", "BOS", "PHX", 1815, 2255, "AA539", "AA", 539, "M80", "DS/D", 1, 0, "NO", 0400
"109769", "DAILY", "BOS", "PHX", 1830, 0001, "CO365", "CO", 365, "733", "S", 1, 0, "NO", 0451
"109770", "NOT SA", "BOS", "PHX", 2224, 0350, "HP700", "HP", 700, "320", "S/", 1, 0, "NO", 0446
"109771", "DAILY", "BUR", "PHX", 0707, 0928, "HP1404", "HP", 1404, "733", "", 0, 0, "NO", 0081
"109772", "NOT SU", "BUR", "PHX", 0755, 1020, "WN1702", "WN", 1702, "733", "", 0, 0, "NO", 0085
"109773", "DAILY", "BUR", "PHX", 1010, 1231, "HP207", "HP", 207, "733", "", 0, 0, "NO", 0081
"109774", "DAILY", "BUR", "PHX", 1100, 1325, "WN1704", "WN", 1704, "735", "", 0, 0, "NO", 0085
"109775", "DAILY", "BUR", "PHX", 1243, 1504, "HP223", "HP", 223, "733", "S/", 0, 0, "NO", 0081
"109776", "DAILY", "BUR", "PHX", 1435, 1700, "WN441", "WN", 441, "733", "", 0, 0, "NO", 0085
"109777", "NOT SA", "BUR", "PHX", 1515, 1736, "HP1247", "HP", 1247, "733", "", 0, 0, "NO", 0081
"109778", "DAILY", "BUR", "PHX", 1740, 2005, "WN577", "WN", 577, "733", "", 0, 0, "NO", 0085
"109779", "DAILY", "BUR", "PHX", 1743, 2004, "HP333", "HP", 333, "733", "", 0, 0, "NO", 0081
"109780", "NOT SA", "BUR", "PHX", 2028, 2249, "HP1248", "HP", 1248, "733", "S/", 0, 0, "NO", 0081
"109781", "DAILY", "BWI", "PHX", 0810, 1101, "HP5", "HP", 5, "733", "S", 0, 0, "NO", 0291
"109782", "DAILY", "BWI", "PHX", 0855, 1342, "UA419", "UA", 419, "733", "BL/BS", 1, 0, "NO", 0407
"109783", "DAILY", "BWI", "PHX", 1120, 1508, "US93", "US", 93, "733", "SL", 1, 0, "NO", 0348
"109784", "DAILY", "BWI", "PHX", 1346, 1800, "AA1533", "AA", 1533, "M80", "D", 1, 0, "NO", 0374
"109785", "TU FR", "BWI", "PHX", 1701, 2154, "UA515", "UA", 515, "733", "SD", 1, 0, "NO", 0413
"109786", "NOT TU FR", "BWI", "PHX", 1702, 2154, "UA515", "UA", 515, "733", "SD", 1, 0, "NO", 0412
"109787", "DAILY", "CLE", "PHX", 0700, 1045, "DL379", "DL", 379, "72S", "SB/B", 1, 0, "NO", 0345
"109788", "DAILY", "CLE", "PHX", 1315, 1800, "WN394", "WN", 394, "733", "", 2, 0, "NO", 0405
"109789", "DAILY", "CLE", "PHX", 1505, 1825, "WN545", "WN", 545, "733", "", 1, 0, "NO", 0320
"109790", "DAILY", "CLE", "PHX", 1946, 2213, "CO843", "CO", 843, "M80", "D", 0, 0, "NO", 0267
"109791", "DAILY", "CLT", "PHX", 0848, 1102, "US1085", "US", 1085, "733", "B", 0, 0, "NO", 0254
"109792", "DAILY", "CLT", "PHX", 1755, 2006, "US1211", "US", 1211, "734", "D", 0, 0, "NO", 0251
"109793", "NOT SA SU", "CMH", "PHX", 0750, 1140, "WN789", "WN", 789, "733", "", 2, 0, "NO", 0350
"109794", "SA", "CMH", "PHX", 0750, 1140, "WN789", "WN", 789, "733", "", 2, 0, "NO", 0350
"109795", "DAILY", "CMH", "PHX", 0805, 1130, "AA407", "AA", 407, "M80", "B", 1, 0, "NO", 0325
"109796", "DAILY", "CMH", "PHX", 0900, 1059, "HP54", "HP", 54, "320", "B", 0, 0, "NO", 0239
"109797", "DAILY", "CMH", "PHX", 1135, 1330, "HP854", "HP", 854, "320", "L", 0, 0, "NO", 0235
"109798", "DAILY", "CMH", "PHX", 1220, 1540, "WN947", "WN", 947, "735", "", 1, 0, "NO", 0320
"109799", "DAILY", "CMH", "PHX", 1845, 2043, "HP864", "HP", 864, "320", "D", 0, 0, "NO", 0238
"109800", "DAILY", "CVG", "PHX", 0906, 1045, "DL379", "DL", 379, "72S", "B", 0, 0, "NO", 0219
"109801", "DAILY", "CVG", "PHX", 1851, 2035, "DL647", "DL", 647, "72S", "D", 0, 0, "NO", 0224
"109802", "DAILY", "DCA", "PHX", 0700, 1059, "HP54", "HP", 54, "320", "SB/B", 1, 0, "NO", 0359
"109803", "NOT SA", "DCA", "PHX", 1545, 2006, "US1211", "US", 1211, "734", "D", 1, 0, "NO", 0381
"109804", "DAILY", "DCA", "PHX", 1610, 2050, "DL901", "DL", 901, "757", "D", 1, 0, "NO", 0400
"109805", "DAILY", "DCA", "PHX", 1645, 2043, "HP864", "HP", 864, "320", "SD/D", 1, 0, "NO", 0358
"109806", "DAILY", "DCA", "PHX", 1647, 2136, "AA609", "AA", 609, "M80", "DS/D", 1, 0, "NO", 0409
"109807", "DAILY", "DEN", "PHX", 0645, 0838, "HP830", "HP", 830, "733", "S/", 0, 0, "NO", 0113
"109808", "NOT SU", "DEN", "PHX", 0650, 0840, "UA1267", "UA", 1267, "733", "B", 0, 0, "NO", 0110
"109809", "DAILY", "DEN", "PHX", 0838, 1030, "UA309", "UA", 309, "735", "B", 0, 0, "NO", 0112
"109810", "DAILY", "DEN", "PHX", 0845, 1032, "CO231", "CO", 231, "733", "B/S", 0, 0, "NO", 0107
"109811", "DAILY", "DEN", "PHX", 1145, 1340, "HP450", "HP", 450, "733", "S", 0, 0, "NO", 0115
"109812", "DAILY", "DEN", "PHX", 1147, 1342, "UA419", "UA", 419, "733", "L/S", 0, 0, "NO", 0115
"109813", "DAILY", "DEN", "PHX", 1152, 1349, "CO1511", "CO", 1511, "733", "L/S", 0, 0, "NO", 0117
"109814", "DAILY", "DEN", "PHX", 1420, 1612, "HP574", "HP", 574, "73S", "", 0, 0, "NO", 0112
"109815", "DAILY", "DEN", "PHX", 1440, 1635, "UA771", "UA", 771, "733", "", 0, 0, "NO", 0115
"109816", "DAILY", "DEN", "PHX", 1450, 1640, "CO1421", "CO", 1421, "72S", "", 0, 0, "NO", 0110
"109817", "DAILY", "DEN", "PHX", 1700, 1853, "HP550", "HP", 550, "73S", "S", 0, 0, "NO", 0113
"109818", "DAILY", "DEN", "PHX", 1739, 1923, "UA439", "UA", 439, "72S", "D", 0, 0, "NO", 0104
"109819", "NOT SA", "DEN", "PHX", 1823, 2021, "CO209", "CO", 209, "M80", "D/S", 0, 0, "NO", 0118
"109820", "SA", "DEN", "PHX", 1823, 2025, "CO212", "CO", 212, "73S", "D/S", 0, 0, "NO", 0122
"109821", "DAILY", "DEN", "PHX", 1845, 2036, "HP99", "HP", 99, "73S", "S", 0, 0, "NO", 0111
"109822", "DAILY", "DEN", "PHX", 2034, 2223, "UA695", "UA", 695, "733", "", 0, 0, "NO", 0109
"109823", "NOT SA", "DEN", "PHX", 2108, 2308, "CO263", "CO", 263, "73S", "", 0, 0, "NO", 0120
"109824", "NOT SA SU", "DET", "PHX", 0740, 1025, "WN588", "WN", 588, "733", "", 1, 0, "NO", 0285
"109825", "DAILY", "DET", "PHX", 0925, 1230, "WN496", "WN", 496, "733", "", 1, 0, "NO", 0305
"109826", "DAILY", "DFW", "PHX", 0700, 0826, "HP650", "HP", 650, "733", "S", 0, 0, "NO", 0146
"109827", "DAILY", "DFW", "PHX", 0824, 0945, "DL921", "DL", 921, "72S", "B", 0, 0, "NO", 0141
"109828", "DAILY", "DFW", "PHX", 0928, 1042, "AA475", "AA", 475, "M80", "S", 0, 0, "NO", 0134
"109829", "DAILY", "DFW", "PHX", 1105, 1222, "AA1447", "AA", 1447, "M80", "L", 0, 0, "NO", 0137
"109830", "DAILY", "DFW", "PHX", 1155, 1310, "DL1009", "DL", 1009, "72S", "L", 0, 0, "NO", 0135
"109831", "DAILY", "DFW", "PHX", 1445, 1608, "HP667", "HP", 667, "733", "S", 0, 0, "NO", 0143
"109832", "DAILY", "DFW", "PHX", 1524, 1635, "DL327", "DL", 327, "72S", "S", 0, 0, "NO", 0131
"109833", "DAILY", "DFW", "PHX", 1556, 1714, "AA1441", "AA", 1441, "D10", "", 0, 0, "NO", 0138
"109834", "DAILY", "DFW", "PHX", 1725, 1847, "HP485", "HP", 485, "733", "S", 0, 0, "NO", 0142
"109835", "DAILY", "DFW", "PHX", 1837, 2004, "AA79", "AA", 79, "M80", "D", 0, 0, "NO", 0147
"109836", "DAILY", "DFW", "PHX", 1900, 2020, "DL1235", "DL", 1235, "72S", "D", 0, 0, "NO", 0140
"109837", "DAILY", "DFW", "PHX", 2008, 2136, "AA609", "AA", 609, "M80", "S/", 0, 0, "NO", 0148
"109838", "DAILY", "DFW", "PHX", 2157, 2314, "AA503", "AA", 503, "M80", "", 0, 0, "NO", 0137
"109839", "DAILY", "DFW", "PHX", 2227, 2345, "DL883", "DL", 883, "73S", "", 0, 0, "NO", 0138
"109840", "DAILY", "DTW", "PHX", 0925, 1340, "NW743", "NW", 743, "320", "L", 1, 0, "NO", 0375
"109841", "DAILY", "DTW", "PHX", 0930, 1130, "NW247", "NW", 247, "72S", "B", 0, 0, "NO", 0240
"109842", "DAILY", "DTW", "PHX", 1210, 1411, "NW249", "NW", 249, "72S", "L", 0, 0, "NO", 0241
"109843", "DAILY", "DTW", "PHX", 1343, 1736, "AA1167", "AA", 1167, "M80", "S", 1, 0, "NO", 0353
"109844", "DAILY", "DTW", "PHX", 1850, 2223, "UA695", "UA", 695, "733", "D", 1, 0, "NO", 0333
"109845", "DAILY", "DTW", "PHX", 1855, 2056, "NW387", "NW", 387, "72S", "D", 0, 0, "NO", 0241
"109846", "DAILY", "DTW", "PHX", 2155, 2349, "NW253", "NW", 253, "72S", "S", 0, 0, "NO", 0234
"109847", "DAILY", "EWR", "PHX", 0745, 1055, "HP16", "HP", 16, "757", "B", 0, 0, "NO", 0310
"109848", "DAILY", "EWR", "PHX", 0830, 1349, "CO1511", "CO", 1511, "733", "BL/BS", 1, 0, "NO", 0439
"109849", "DAILY", "EWR", "PHX", 0940, 1419, "AA235", "AA", 235, "M80", "L", 1, 0, "NO", 0399
"109850", "DAILY", "EWR", "PHX", 1245, 1600, "HP19", "HP", 19, "320", "L", 0, 0, "NO", 0315
"109851", "DAILY", "EWR", "PHX", 1712, 2213, "CO843", "CO", 843, "M80", "SD/D", 1, 0, "NO", 0421
"109852", "DAILY", "EWR", "PHX", 1755, 2105, "HP68", "HP", 68, "757", "D", 0, 0, "NO", 0310
"109853", "DAILY", "EWR", "PHX", 2030, 0001, "CO365", "CO", 365, "733", "S", 0, 0, "NO", 0331
"109854", "NOT SA", "HOU", "PHX", 0800, 0930, "WN949", "WN", 949, "73S", "", 0, 0, "NO", 0150
"109855", "DAILY", "HOU", "PHX", 0840, 1005, "WN572", "WN", 572, "733", "", 0, 0, "NO", 0145
"109856", "DAILY", "HOU", "PHX", 1245, 1410, "WN1449", "WN", 1449, "73S", "", 0, 0, "NO", 0145
"109857", "SA", "HOU", "PHX", 1415, 1540, "WN292", "WN", 292, "733", "", 0, 0, "NO", 0145
"109858", "NOT SA", "HOU", "PHX", 1600, 1730, "WN1919", "WN", 1919, "73S", "", 0, 0, "NO", 0150
"109859", "SA", "HOU", "PHX", 1600, 1730, "WN686", "WN", 686, "73S", "", 0, 0, "NO", 0150
"109860", "DAILY", "HOU", "PHX", 2035, 2205, "WN453", "WN", 453, "73S", "", 0, 0, "NO", 0150
"109861", "DAILY", "IAD", "PHX", 1638, 2223, "UA695", "UA", 695, "733", "D", 2, 0, "NO", 0465
"109862", "DAILY", "IAD", "PHX", 1745, 2040, "UA253", "UA", 253, "733", "D", 0, 0, "NO", 0295
"109863", "DAILY", "IAH", "PHX", 0700, 0839, "HP1579", "HP", 1579, "733", "S", 0, 0, "NO", 0159
"109864", "DAILY", "IAH", "PHX", 0955, 1131, "CO543", "CO", 543, "M80", "S", 0, 0, "NO", 0156
"109865", "DAILY", "IAH", "PHX", 1435, 1607, "HP480", "HP", 480, "733", "S", 0, 0, "NO", 0152
"109866", "DAILY", "IAH", "PHX", 1438, 1614, "CO621", "CO", 621, "72S", "S", 0, 0, "NO", 0156
"109867", "DAILY", "IAH", "PHX", 1715, 1850, "HP840", "HP", 840, "73S", "S", 0, 0, "NO", 0155
"109868", "DAILY", "IAH", "PHX", 1724, 1905, "CO1103", "CO", 1103, "72S", "D", 0, 0, "NO", 0161
"109869", "DAILY", "IAH", "PHX", 2000, 2141, "CO697", "CO", 697, "72S", "S/", 0, 0, "NO", 0161
"109870", "DAILY", "IND", "PHX", 1335, 1508, "US93", "US", 93, "733", "L", 0, 0, "NO", 0213
"109871", "DAILY", "JFK", "PHX", 0745, 1100, "HP9", "HP", 9, "757", "B", 0, 0, "NO", 0315
"109872", "DAILY", "JFK", "PHX", 1235, 1550, "HP25", "HP", 25, "757", "L", 0, 0, "NO", 0315
"109873", "DAILY", "JFK", "PHX", 1725, 2050, "HP7", "HP", 7, "757", "D", 0, 0, "NO", 0325
"109874", "DAILY", "JFK", "PHX", 1847, 2203, "TW731", "TW", 731, "L10", "D", 0, 0, "NO", 0316
"109875", "DAILY", "JFK", "PHX", 2115, 0237, "HP711", "HP", 711, "757", "S", 1, 0, "NO", 0442
"109876", "DAILY", "LAS", "PHX", 0035, 0237, "HP711", "HP", 711, "757", "S/", 0, 0, "NO", 0062
"109877", "NOT SU", "LAS", "PHX", 0150, 0350, "HP700", "HP", 700, "320", "S/", 0, 0, "NO", 0060
"109878", "SU", "LAS", "PHX", 0150, 0350, "HP2700", "HP", 2700, "320", "S/", 0, 0, "NO", 0060
"109879", "DAILY", "LAS", "PHX", 0600, 0755, "DL648", "DL", 648, "72S", "S", 0, 0, "NO", 0055
"109880", "DAILY", "LAS", "PHX", 0610, 0812, "HP432", "HP", 432, "733", "", 0, 0, "NO", 0062
"109881", "DAILY", "LAS", "PHX", 0620, 0827, "TW730", "TW", 730, "L10", "S/", 0, 0, "NO", 0067
"109882", "NOT SA SU", "LAS", "PHX", 0630, 0825, "WN308", "WN", 308, "73S", "", 0, 0, "NO", 0055
"109883", "DAILY", "LAS", "PHX", 0730, 0932, "HP680", "HP", 680, "757", "S/", 0, 0, "NO", 0062
"109884", "SA", "LAS", "PHX", 0835, 1030, "WN558", "WN", 558, "735", "", 0, 0, "NO", 0055
"109885", "DAILY", "LAS", "PHX", 1015, 1210, "WN510", "WN", 510, "733", "", 0, 0, "NO", 0055
"109886", "DAILY", "LAS", "PHX", 1025, 1227, "HP564", "HP", 564, "757", "S/", 0, 0, "NO", 0062
"109887", "NOT SA", "LAS", "PHX", 1105, 1305, "WN534", "WN", 534, "733", "", 0, 0, "NO", 0060
"109888", "DAILY", "LAS", "PHX", 1145, 1345, "WN790", "WN", 790, "733", "", 0, 0, "NO", 0060
"109889", "DAILY", "LAS", "PHX", 1145, 1347, "HP1234", "HP", 1234, "73S", "", 0, 0, "NO", 0062
"109890", "DAILY", "LAS", "PHX", 1250, 1452, "HP684", "HP", 684, "757", "S/", 0, 0, "NO", 0062
"109891", "DAILY", "LAS", "PHX", 1335, 1535, "WN882", "WN", 882, "73S", "", 0, 0, "NO", 0060
"109892", "DAILY", "LAS", "PHX", 1505, 1710, "WN728", "WN", 728, "73S", "", 0, 0, "NO", 0065
"109893", "DAILY", "LAS", "PHX", 1525, 1727, "HP254", "HP", 254, "73S", "", 0, 0, "NO", 0062
"109894", "DAILY", "LAS", "PHX", 1630, 1835, "WN992", "WN", 992, "73S", "", 0, 0, "NO", 0065
"109895", "DAILY", "LAS", "PHX", 1700, 1900, "WN1746", "WN", 1746, "733", "", 0, 0, "NO", 0060
"109896", "DAILY", "LAS", "PHX", 1750, 1952, "HP1237", "HP", 1237, "757", "S/", 0, 0, "NO", 0062
"109897", "NOT SA", "LAS", "PHX", 1755, 1955, "WN1201", "WN", 1201, "73S", "", 0, 0, "NO", 0060
"109898", "DAILY", "LAS", "PHX", 1845, 2045, "WN781", "WN", 781, "73S", "", 0, 0, "NO", 0060
"109899", "DAILY", "LAS", "PHX", 1925, 2120, "WN932", "WN", 932, "73S", "", 0, 0, "NO", 0055
"109900", "DAILY", "LAS", "PHX", 1940, 2140, "HP1236", "HP", 1236, "73S", "", 0, 0, "NO", 0060
"109901", "DAILY", "LAS", "PHX", 2030, 2230, "WN350", "WN", 350, "733", "", 0, 0, "NO", 0060
"109902", "DAILY", "LAS", "PHX", 2040, 2242, "HP1239", "HP", 1239, "73S", "", 0, 0, "NO", 0062
"109903", "NOT SA", "LAS", "PHX", 2130, 2325, "WN991", "WN", 991, "73S", "", 0, 0, "NO", 0055
"109904", "NOT SA", "LAS", "PHX", 2200, 2359, "WN996", "WN", 996, "733", "", 0, 0, "NO", 0059
"109905", "DAILY", "LAS", "PHX", 2210, 0005, "DL1552", "DL", 1552, "72S", "", 0, 0, "NO", 0055
"109906", "DAILY", "LAS", "PHX", 2335, 0137, "HP312", "HP", 312, "733", "", 0, 0, "NO", 0062
"109907", "NOT SA SU", "LAX", "PHX", 0530, 0740, "WN123", "WN", 123, "73S", "", 0, 0, "NO", 0070
"109908", "DAILY", "LAX", "PHX", 0600, 0812, "HP497", "HP", 497, "73S", "", 0, 0, "NO", 0072
"109909", "NOT SA SU", "LAX", "PHX", 0630, 0840, "WN342", "WN", 342, "733", "", 0, 0, "NO", 0070
"109910", "SA", "LAX", "PHX", 0630, 0840, "WN414", "WN", 414, "733", "", 0, 0, "NO", 0070
"109911", "NOT SA", "LAX", "PHX", 0700, 0910, "WN603", "WN", 603, "733", "", 0, 0, "NO", 0070
"109912", "DAILY", "LAX", "PHX", 0700, 0916, "DL1196", "DL", 1196, "73S", "S/", 0, 0, "NO", 0076
"109913", "DAILY", "LAX", "PHX", 0730, 0945, "HP202", "HP", 202, "733", "", 0, 0, "NO", 0075
"109914", "NOT SU", "LAX", "PHX", 0800, 1010, "WN611", "WN", 611, "73S", "", 0, 0, "NO", 0070
"109915", "NOT SA", "LAX", "PHX", 0830, 1045, "WN623", "WN", 623, "733", "", 0, 0, "NO", 0075
"109916", "SA", "LAX", "PHX", 0830, 1045, "WN731", "WN", 731, "73S", "", 0, 0, "NO", 0075
"109917", "DAILY", "LAX", "PHX", 0855, 1110, "HP1208", "HP", 1208, "73S", "", 0, 0, "NO", 0075
"109918", "DAILY", "LAX", "PHX", 0900, 1115, "WN617", "WN", 617, "733", "", 0, 0, "NO", 0075
"109919", "DAILY", "LAX", "PHX", 1000, 1215, "WN924", "WN", 924, "733", "", 0, 0, "NO", 0075
"109920", "DAILY", "LAX", "PHX", 1015, 1230, "HP897", "HP", 897, "73S", "", 0, 0, "NO", 0075
"109921", "DAILY", "LAX", "PHX", 1100, 1310, "WN952", "WN", 952, "73S", "", 0, 0, "NO", 0070
"109922", "DAILY", "LAX", "PHX", 1200, 1415, "WN410", "WN", 410, "733", "", 0, 0, "NO", 0075
"109923", "DAILY", "LAX", "PHX", 1245, 1500, "HP594", "HP", 594, "320", "S/", 0, 0, "NO", 0075
"109924", "DAILY", "LAX", "PHX", 1340, 1559, "DL1546", "DL", 1546, "757", "", 0, 0, "NO", 0079
"109925", "DAILY", "LAX", "PHX", 1400, 1615, "WN520", "WN", 520, "733", "", 0, 0, "NO", 0075
"109926", "DAILY", "LAX", "PHX", 1500, 1710, "WN871", "WN", 871, "733", "", 0, 0, "NO", 0070
"109927", "DAILY", "LAX", "PHX", 1520, 1735, "HP491", "HP", 491, "73S", "", 0, 0, "NO", 0075
"109928", "DAILY", "LAX", "PHX", 1530, 1745, "WN1142", "WN", 1142, "733", "", 0, 0, "NO", 0075
"109929", "DAILY", "LAX", "PHX", 1600, 1810, "WN360", "WN", 360, "735", "", 0, 0, "NO", 0070
"109930", "DAILY", "LAX", "PHX", 1630, 1845, "WN752", "WN", 752, "735", "", 0, 0, "NO", 0075
"109931", "DAILY", "LAX", "PHX", 1645, 1900, "HP1270", "HP", 1270, "73S", "", 0, 0, "NO", 0075
"109932", "NOT SA", "LAX", "PHX", 1700, 1915, "WN719", "WN", 719, "73S", "", 0, 0, "NO", 0075
