"7012753", "SAN", "LAS", "QW", "WN", "AP/57",   44.00,   88.00, "YES"
"7012754", "SAN", "LAS", "QX", "WN", "AP/57",   44.00,   88.00, "YES"
"7012745", "SAN", "LAS", "Y", "DL", "",  238.00,  476.00, "NO"
"7012746", "SAN", "LAS", "Y", "HP", "",  238.00,  476.00, "NO"
"7012747", "SAN", "LAS", "YL", "WN", "",   49.00,   98.00, "NO"
"7012748", "SAN", "LAS", "YN", "HP", "",   82.00,  164.00, "NO"
"7013682", "SAN", "LAX", "C", "TW", "",  201.00,  402.00, "NO"
"7013695", "SAN", "LAX", "CN", "TW", "",  153.00,  306.00, "NO"
"7013675", "SAN", "LAX", "F", "", "",  297.00,  594.00, "NO"
"7013676", "SAN", "LAX", "F", "AS", "",  337.00,  674.00, "NO"
"7013677", "SAN", "LAX", "F", "DL", "",  344.00,  688.00, "NO"
"7013678", "SAN", "LAX", "F", "US", "",  345.00,  690.00, "NO"
"7013684", "SAN", "LAX", "FN", "TW", "",  191.00,  382.00, "NO"
"7013703", "SAN", "LAX", "H", "AS", "AP/58",   60.00,  120.00, "YES"
"7013700", "SAN", "LAX", "M", "DL", "AP/57",   55.00,  110.00, "YES"
"7013698", "SAN", "LAX", "Q", "TW", "",   65.00,  130.00, "NO"
"7013699", "SAN", "LAX", "Q", "", "AP/57",   55.00,  110.00, "YES"
"7013702", "SAN", "LAX", "V", "AA", "AP/57",   35.00,   70.00, "YES"
"7013685", "SAN", "LAX", "Y", "", "",  230.00,  460.00, "NO"
"7013686", "SAN", "LAX", "Y", "TW", "",  191.00,  382.00, "NO"
"7013687", "SAN", "LAX", "Y", "AS", "",  250.00,  500.00, "NO"
"7013688", "SAN", "LAX", "Y", "YX", "",  253.00,  506.00, "NO"
"7013689", "SAN", "LAX", "Y", "UA", "",  255.00,  510.00, "NO"
"7013696", "SAN", "LAX", "YN", "TW", "",  143.00,  286.00, "NO"
"7019118", "SAN", "LGA", "C", "TW", "",  721.00, 1442.00, "NO"
"7019082", "SAN", "LGA", "F", "", "", 1110.00, 2220.00, "NO"
"7019085", "SAN", "LGA", "F", "CO", "", 1036.00, 2072.00, "NO"
"7019088", "SAN", "LGA", "F", "DL", "", 1036.00, 2072.00, "NO"
"7019094", "SAN", "LGA", "F", "US", "", 1065.00, 2130.00, "NO"
"7019157", "SAN", "LGA", "H", "", "AP/57",  210.00,  420.00, "YES"
"7019160", "SAN", "LGA", "H", "US", "AP/57",  190.00,  380.00, "YES"
"7019169", "SAN", "LGA", "M", "", "AP/57",  210.00,  420.00, "YES"
"7019163", "SAN", "LGA", "Q", "", "AP/57",  210.00,  420.00, "YES"
"7019166", "SAN", "LGA", "Q", "UA", "AP/57",  190.00,  380.00, "YES"
"7019175", "SAN", "LGA", "V", "AA", "AP/57",  190.00,  380.00, "YES"
"7019124", "SAN", "LGA", "Y", "", "",  691.00, 1382.00, "NO"
"7019127", "SAN", "LGA", "Y", "AA", "",  752.00, 1504.00, "NO"
"7011971", "SAN", "MCI", "F", "CO", "",  749.00, 1498.00, "NO"
"7011972", "SAN", "MCI", "F", "US", "",  900.00, 1800.00, "NO"
"7011981", "SAN", "MCI", "H", "US", "AP/57",  130.00,  260.00, "YES"
"7011980", "SAN", "MCI", "K", "WN", "",  204.00,  408.00, "NO"
"7011982", "SAN", "MCI", "QW", "WN", "AP/57",  135.00,  270.00, "YES"
"7011983", "SAN", "MCI", "QX", "WN", "AP/57",  135.00,  270.00, "YES"
"7011975", "SAN", "MCI", "Y", "CO", "",  511.00, 1022.00, "NO"
"7011976", "SAN", "MCI", "Y", "US", "",  600.00, 1200.00, "NO"
"7011977", "SAN", "MCI", "YW", "WN", "",  169.00,  338.00, "NO"
"7011978", "SAN", "MCI", "YX", "WN", "",  204.00,  408.00, "NO"
"7003702", "SAN", "MDW", "F", "", "", 1016.00, 2032.00, "NO"
"7003726", "SAN", "MDW", "H", "", "AP/57",  160.00,  320.00, "YES"
"7003724", "SAN", "MDW", "K", "WN", "",  277.00,  554.00, "NO"
"7003744", "SAN", "MDW", "KN", "HP", "AP/57",  250.00, "", "NO"
"7003728", "SAN", "MDW", "Q", "", "AP/57",  160.00,  320.00, "YES"
"7003732", "SAN", "MDW", "QW", "WN", "AP/57",  160.00,  320.00, "YES"
"7003734", "SAN", "MDW", "QX", "WN", "AP/57",  160.00,  320.00, "YES"
"7003710", "SAN", "MDW", "Y", "HP", "",  632.00, 1264.00, "NO"
"7003714", "SAN", "MDW", "YW", "WN", "",  219.00,  438.00, "NO"
"7003716", "SAN", "MDW", "YX", "WN", "",  277.00,  554.00, "NO"
"7014700", "SAN", "MIA", "F", "AA", "", 1128.00, 2256.00, "NO"
"7014705", "SAN", "MIA", "V", "AA", "AP/57",  210.00,  420.00, "YES"
"7014702", "SAN", "MIA", "Y", "AA", "",  752.00, 1504.00, "NO"
"7015160", "SAN", "MKE", "B", "HP", "",  259.00,  518.00, "NO"
"7015156", "SAN", "MKE", "F", "", "",  883.00, 1766.00, "NO"
"7015161", "SAN", "MKE", "H", "HP", "",  339.00,  678.00, "NO"
"7015163", "SAN", "MKE", "H", "HP", "AP/57",  185.00,  370.00, "YES"
"7015162", "SAN", "MKE", "V", "YX", "AP/20",  185.00,  370.00, "YES"
"7015158", "SAN", "MKE", "Y", "", "",  592.00, 1184.00, "NO"
"7015600", "SAN", "MSP", "F", "NW", "",  866.00, 1732.00, "NO"
"7015604", "SAN", "MSP", "H", "NW", "AP/57",  210.00,  420.00, "YES"
"7015602", "SAN", "MSP", "Y", "NW", "",  579.00, 1158.00, "NO"
"7020081", "SAN", "OAK", "K", "WN", "",   64.00,  128.00, "NO"
"7020082", "SAN", "OAK", "QW", "WN", "AP/57",   54.00,  108.00, "YES"
"7020083", "SAN", "OAK", "QX", "WN", "AP/57",   54.00,  108.00, "YES"
"7020079", "SAN", "OAK", "YW", "WN", "",   59.00,  118.00, "NO"
"7020080", "SAN", "OAK", "YX", "WN", "",   64.00,  128.00, "NO"
"7020417", "SAN", "ONT", "F", "DL", "",  324.00,  648.00, "NO"
"7020418", "SAN", "ONT", "F", "AS", "",  355.00,  710.00, "NO"
"7020427", "SAN", "ONT", "H", "AS", "AP/58",   95.00,  190.00, "YES"
"7020425", "SAN", "ONT", "M", "DL", "AP/57",   95.00,  190.00, "YES"
"7020421", "SAN", "ONT", "Y", "DL", "",  202.00,  404.00, "NO"
"7020422", "SAN", "ONT", "Y", "AS", "",  273.00,  546.00, "NO"
"7003703", "SAN", "ORD", "F", "", "", 1016.00, 2032.00, "NO"
"7003727", "SAN", "ORD", "H", "", "AP/57",  160.00,  320.00, "YES"
"7003729", "SAN", "ORD", "Q", "", "AP/57",  160.00,  320.00, "YES"
"7003731", "SAN", "ORD", "Q", "UA", "AP/57",  145.00,  290.00, "YES"
"7003741", "SAN", "ORD", "V", "AA", "AP/57",  145.00,  290.00, "YES"
"7003709", "SAN", "ORD", "Y", "AA", "",  632.00, 1264.00, "NO"
"7003711", "SAN", "ORD", "Y", "HP", "",  632.00, 1264.00, "NO"
"7003713", "SAN", "ORD", "Y", "UA", "",  632.00, 1264.00, "NO"
"7021560", "SAN", "PHL", "F", "US", "",  975.00, 1950.00, "NO"
"7021561", "SAN", "PHL", "F", "AA", "", 1128.00, 2256.00, "NO"
"7021566", "SAN", "PHL", "H", "US", "AP/57",  230.00,  460.00, "YES"
"7021569", "SAN", "PHL", "V", "AA", "AP/57",  230.00,  460.00, "YES"
"7021563", "SAN", "PHL", "Y", "US", "",  650.00, 1300.00, "NO"
"7021564", "SAN", "PHL", "Y", "AA", "",  752.00, 1504.00, "NO"
"7022324", "SAN", "PHX", "B", "HP", "",   79.00,  158.00, "NO"
"7022312", "SAN", "PHX", "F", "", "",  248.00,  496.00, "NO"
"7022313", "SAN", "PHX", "F", "HP", "",  274.00,  548.00, "NO"
"7022314", "SAN", "PHX", "F", "US", "",  374.00,  748.00, "NO"
"7022326", "SAN", "PHX", "H", "US", "",   49.00,   98.00, "NO"
"7022327", "SAN", "PHX", "K", "HP", "",   49.00,   98.00, "NO"
"7022328", "SAN", "PHX", "K", "WN", "",   57.00,  114.00, "NO"
"7022331", "SAN", "PHX", "M", "DL", "AP/57",   95.00,  190.00, "YES"
"7022329", "SAN", "PHX", "QW", "WN", "AP/57",   44.00,   88.00, "YES"
"7022330", "SAN", "PHX", "QX", "WN", "AP/57",   44.00,   88.00, "YES"
"7022318", "SAN", "PHX", "Y", "CO", "",  231.00,  462.00, "NO"
"7022319", "SAN", "PHX", "Y", "DL", "",  231.00,  462.00, "NO"
"7022320", "SAN", "PHX", "Y", "HP", "",  231.00,  462.00, "NO"
"7022321", "SAN", "PHX", "Y", "US", "",  231.00,  462.00, "NO"
"7022322", "SAN", "PHX", "YL", "WN", "",   49.00,   98.00, "NO"
"7022767", "SAN", "PIT", "F", "TW", "", 1029.00, 2058.00, "NO"
"7022768", "SAN", "PIT", "F", "US", "", 1048.00, 2096.00, "NO"
"7022775", "SAN", "PIT", "H", "US", "AP/57",  210.00,  420.00, "YES"
"7022776", "SAN", "PIT", "Q", "TW", "AP/57",  240.00,  480.00, "YES"
"7022771", "SAN", "PIT", "Y", "TW", "",  678.00, 1356.00, "NO"
"7022772", "SAN", "PIT", "Y", "US", "",  699.00, 1398.00, "NO"
"7026020", "SAN", "SEA", "F", "", "",  809.00, 1618.00, "NO"
"7026021", "SAN", "SEA", "F", "AS", "",  833.00, 1666.00, "NO"
"7026029", "SAN", "SEA", "H", "AS", "AP/58",  170.00,  340.00, "YES"
"7026028", "SAN", "SEA", "Q", "UA", "AP/57",  150.00,  300.00, "YES"
"7026023", "SAN", "SEA", "Y", "US", "",  515.00, 1030.00, "NO"
"7026024", "SAN", "SEA", "Y", "UA", "",  542.00, 1084.00, "NO"
"7026025", "SAN", "SEA", "Y", "AS", "",  732.00, 1464.00, "NO"
"7025168", "SAN", "SFO", "B", "UA", "",  144.00,  288.00, "NO"
"7025169", "SAN", "SFO", "B", "US", "",  144.00,  288.00, "NO"
"7025156", "SAN", "SFO", "F", "", "",  488.00,  976.00, "NO"
"7025157", "SAN", "SFO", "F", "US", "",  504.00, 1008.00, "NO"
"7025171", "SAN", "SFO", "K", "WN", "",   64.00,  128.00, "NO"
"7025170", "SAN", "SFO", "M", "UA", "",   99.00,  198.00, "NO"
"7025172", "SAN", "SFO", "QW", "WN", "AP/57",   54.00,  108.00, "YES"
"7025173", "SAN", "SFO", "QX", "WN", "AP/57",   54.00,  108.00, "YES"
"7025160", "SAN", "SFO", "Y", "UA", "",  311.00,  622.00, "NO"
"7025161", "SAN", "SFO", "Y", "AS", "",  336.00,  672.00, "NO"
"7025162", "SAN", "SFO", "Y", "US", "",  336.00,  672.00, "NO"
"7025163", "SAN", "SFO", "YW", "WN", "",   59.00,  118.00, "NO"
"7025164", "SAN", "SFO", "YX", "WN", "",   64.00,  128.00, "NO"
"7025533", "SAN", "SJC", "F", "AA", "",  478.00,  956.00, "NO"
"7025535", "SAN", "SJC", "Y", "AA", "",  349.00,  698.00, "NO"
"7023927", "SAN", "SLC", "F", "DL", "",  601.00, 1202.00, "NO"
"7023931", "SAN", "SLC", "M", "DL", "AP/57",  165.00,  330.00, "YES"
"7023929", "SAN", "SLC", "Y", "DL", "",  395.00,  790.00, "NO"
"7023472", "SAN", "STL", "C", "TW", "",  649.00, 1298.00, "NO"
"7023468", "SAN", "STL", "F", "UA", "",  916.00, 1832.00, "NO"
"7023469", "SAN", "STL", "F", "TW", "",  923.00, 1846.00, "NO"
"7023480", "SAN", "STL", "K", "WN", "",  237.00,  474.00, "NO"
"7023481", "SAN", "STL", "Q", "TW", "AP/2",  160.00,  320.00, "YES"
"7023484", "SAN", "STL", "Q", "UA", "AP/57",  145.00,  290.00, "YES"
"7023485", "SAN", "STL", "QW", "WN", "AP/57",  160.00,  320.00, "YES"
"7023474", "SAN", "STL", "Y", "UA", "",  612.00, 1224.00, "NO"
"7023475", "SAN", "STL", "Y", "TW", "",  619.00, 1238.00, "NO"
"7023476", "SAN", "STL", "YW", "WN", "",  189.00,  378.00, "NO"
"7027179", "SAN", "TPA", "F", "CO", "", 1028.00, 2056.00, "NO"
"7027183", "SAN", "TPA", "Y", "CO", "",  687.00, 1374.00, "NO"
"7016012", "SAN", "YUL", "F", "US", "", 1223.20, 2446.40, "NO"
"7016014", "SAN", "YUL", "Y", "US", "",  743.60, 1487.20, "NO"
"7028033", "SAN", "YYZ", "B", "AS", "AP/57",  247.50,  495.00, "YES"
"7000508", "SEA", "ATL", "F", "DL", "", 1066.00, 2132.00, "NO"
"7000512", "SEA", "ATL", "M", "DL", "AP/57",  270.00,  540.00, "YES"
"7000510", "SEA", "ATL", "Y", "DL", "",  712.00, 1424.00, "NO"
"7001566", "SEA", "BOS", "F", "", "", 1010.00, 2020.00, "NO"
"7001567", "SEA", "BOS", "F", "US", "", 1014.00, 2028.00, "NO"
"7001574", "SEA", "BOS", "H", "US", "AP/57",  210.00,  420.00, "YES"
"7001576", "SEA", "BOS", "Q", "UA", "AP/57",  210.00,  420.00, "YES"
"7001571", "SEA", "BOS", "Y", "", "",  676.00, 1352.00, "NO"
"7001872", "SEA", "BUR", "F", "", "",  709.00, 1418.00, "NO"
"7001873", "SEA", "BUR", "F", "AS", "",  780.00, 1560.00, "NO"
"7001886", "SEA", "BUR", "H", "AS", "AP/58",  165.00,  330.00, "YES"
"7001883", "SEA", "BUR", "Q", "UA", "AP/57",  145.00,  290.00, "YES"
"7001885", "SEA", "BUR", "V", "AA", "AP/57",  145.00,  290.00, "YES"
"7001876", "SEA", "BUR", "Y", "AA", "",  468.00,  936.00, "NO"
"7001878", "SEA", "BUR", "Y", "UA", "",  517.00, 1034.00, "NO"
"7001879", "SEA", "BUR", "Y", "AS", "",  698.00, 1396.00, "NO"
"7000949", "SEA", "BWI", "F", "AA", "", 1024.00, 2048.00, "NO"
"7000954", "SEA", "BWI", "V", "AA", "AP/57",  195.00,  390.00, "YES"
"7000951", "SEA", "BWI", "Y", "AA", "",  752.00, 1504.00, "NO"
"7005727", "SEA", "CLE", "F", "", "",  998.00, 1996.00, "NO"
"7005741", "SEA", "CLE", "Q", "", "AP/57",  205.00,  410.00, "YES"
"7005733", "SEA", "CLE", "Y", "", "",  665.00, 1330.00, "NO"
"7002169", "SEA", "CLT", "F", "US", "", 1048.00, 2096.00, "NO"
"7002173", "SEA", "CLT", "H", "US", "AP/57",  210.00,  420.00, "YES"
"7002171", "SEA", "CLT", "Y", "US", "",  687.00, 1374.00, "NO"
"7006288", "SEA", "CMH", "BN", "HP", "",  300.00,  600.00, "NO"
"7006286", "SEA", "CMH", "FN", "HP", "",  409.00,  818.00, "NO"
"7006289", "SEA", "CMH", "H", "HP", "AP/57",  190.00,  380.00, "YES"
"7006287", "SEA", "CMH", "YN", "HP", "",  330.00,  660.00, "NO"
"7004750", "SEA", "CVG", "F", "DL", "",  931.00, 1862.00, "NO"
"7004758", "SEA", "CVG", "M", "DL", "AP/57",  245.00,  490.00, "YES"
"7004754", "SEA", "CVG", "Y", "DL", "",  623.00, 1246.00, "NO"
"7029300", "SEA", "DCA", "F", "", "", 1033.00, 2066.00, "NO"
"7029302", "SEA", "DCA", "F", "UA", "", 1063.00, 2126.00, "NO"
"7029314", "SEA", "DCA", "H", "", "AP/57",  210.00,  420.00, "YES"
"7029320", "SEA", "DCA", "M", "DL", "AP/57",  210.00,  420.00, "YES"
"7029316", "SEA", "DCA", "Q", "UA", "AP/57",  195.00,  390.00, "YES"
"7029318", "SEA", "DCA", "Q", "TW", "AP/57",  210.00,  420.00, "YES"
"7029308", "SEA", "DCA", "Y", "", "",  690.00, 1380.00, "NO"
"7008382", "SEA", "DEN", "F", "", "",  768.00, 1536.00, "NO"
"7008389", "SEA", "DEN", "H", "HP", "",  310.00,  620.00, "NO"
"7008391", "SEA", "DEN", "H", "", "AP/57",  190.00,  380.00, "YES"
"7008392", "SEA", "DEN", "Q", "UA", "AP/57",  175.00,  350.00, "YES"
"7008385", "SEA", "DEN", "Y", "", "",  512.00, 1024.00, "NO"
"7008386", "SEA", "DEN", "Y", "CO", "",  542.00, 1084.00, "NO"
"7007626", "SEA", "DFW", "F", "", "",  926.00, 1852.00, "NO"
"7007628", "SEA", "DFW", "F", "AA", "",  948.00, 1896.00, "NO"
"7007630", "SEA", "DFW", "F", "DL", "",  948.00, 1896.00, "NO"
"7007662", "SEA", "DFW", "M", "DL", "AP/57",  190.00,  380.00, "YES"
"7007658", "SEA", "DFW", "Q", "UA", "AP/57",  175.00,  350.00, "YES"
"7007666", "SEA", "DFW", "V", "AA", "AP/57",  175.00,  350.00, "YES"
"7007640", "SEA", "DFW", "Y", "", "",  620.00, 1240.00, "NO"
"7007642", "SEA", "DFW", "Y", "AA", "",  632.00, 1264.00, "NO"
"7007644", "SEA", "DFW", "Y", "DL", "",  632.00, 1264.00, "NO"
"7009483", "SEA", "DTW", "F", "", "",  936.00, 1872.00, "NO"
"7009497", "SEA", "DTW", "Q", "UA", "AP/57",  195.00,  390.00, "YES"
"7009489", "SEA", "DTW", "Y", "", "",  632.00, 1264.00, "NO"
"7019329", "SEA", "EWR", "F", "", "",  980.00, 1960.00, "NO"
"7019332", "SEA", "EWR", "F", "AA", "", 1020.00, 2040.00, "NO"
"7019335", "SEA", "EWR", "F", "TW", "", 1020.00, 2040.00, "NO"
"7019338", "SEA", "EWR", "F", "UA", "", 1020.00, 2040.00, "NO"
"7019407", "SEA", "EWR", "M", "DL", "AP/57",  230.00,  460.00, "YES"
"7019398", "SEA", "EWR", "Q", "", "AP/57",  210.00,  420.00, "YES"
"7019404", "SEA", "EWR", "Q", "TW", "AP/57",  230.00,  460.00, "YES"
"7019365", "SEA", "EWR", "Y", "", "",  655.00, 1310.00, "NO"
"7019368", "SEA", "EWR", "Y", "TW", "",  714.00, 1428.00, "NO"
"7019371", "SEA", "EWR", "Y", "UA", "",  714.00, 1428.00, "NO"
"7019374", "SEA", "EWR", "Y", "AA", "",  752.00, 1504.00, "NO"
"7010906", "SEA", "HOU", "V", "AA", "AP/57",  195.00,  390.00, "YES"
"7029301", "SEA", "IAD", "F", "", "", 1033.00, 2066.00, "NO"
"7029303", "SEA", "IAD", "F", "UA", "", 1063.00, 2126.00, "NO"
"7029315", "SEA", "IAD", "H", "", "AP/57",  210.00,  420.00, "YES"
"7029321", "SEA", "IAD", "M", "DL", "AP/57",  210.00,  420.00, "YES"
"7029317", "SEA", "IAD", "Q", "UA", "AP/57",  195.00,  390.00, "YES"
"7029319", "SEA", "IAD", "Q", "TW", "AP/57",  210.00,  420.00, "YES"
"7029309", "SEA", "IAD", "Y", "", "",  690.00, 1380.00, "NO"
"7010895", "SEA", "IAH", "F", "CO", "",  969.00, 1938.00, "NO"
"7010899", "SEA", "IAH", "Y", "CO", "",  632.00, 1264.00, "NO"
"7011431", "SEA", "IND", "F", "US", "",  948.00, 1896.00, "NO"
"7011435", "SEA", "IND", "H", "US", "AP/57",  190.00,  380.00, "YES"
"7011433", "SEA", "IND", "Y", "US", "",  612.00, 1224.00, "NO"
"7019360", "SEA", "JFK", "C", "TW", "",  744.00, 1488.00, "NO"
"7019330", "SEA", "JFK", "F", "", "",  980.00, 1960.00, "NO"
"7019333", "SEA", "JFK", "F", "AA", "", 1020.00, 2040.00, "NO"
"7019336", "SEA", "JFK", "F", "TW", "", 1020.00, 2040.00, "NO"
"7019339", "SEA", "JFK", "F", "UA", "", 1020.00, 2040.00, "NO"
"7019408", "SEA", "JFK", "M", "DL", "AP/57",  230.00,  460.00, "YES"
"7019399", "SEA", "JFK", "Q", "", "AP/57",  210.00,  420.00, "YES"
"7019405", "SEA", "JFK", "Q", "TW", "AP/57",  230.00,  460.00, "YES"
"7019414", "SEA", "JFK", "V", "AA", "AP/57",  210.00,  420.00, "YES"
"7019366", "SEA", "JFK", "Y", "", "",  655.00, 1310.00, "NO"
"7019369", "SEA", "JFK", "Y", "TW", "",  714.00, 1428.00, "NO"
"7019372", "SEA", "JFK", "Y", "UA", "",  714.00, 1428.00, "NO"
"7019375", "SEA", "JFK", "Y", "AA", "",  752.00, 1504.00, "NO"
"7012793", "SEA", "LAS", "BN", "HP", "",  203.00,  406.00, "NO"
"7012782", "SEA", "LAS", "F", "", "",  673.00, 1346.00, "NO"
"7012785", "SEA", "LAS", "FN", "HP", "",  259.00,  518.00, "NO"
"7012794", "SEA", "LAS", "H", "US", "AP/57",  120.00,  240.00, "YES"
"7012795", "SEA", "LAS", "H", "HP", "AP/57",  140.00,  280.00, "YES"
"7012799", "SEA", "LAS", "KN", "HP", "AP/57",  172.00, "", "NO"
"7012792", "SEA", "LAS", "M", "DL", "",  240.00,  480.00, "NO"
"7012797", "SEA", "LAS", "M", "DL", "AP/57",  165.00,  330.00, "YES"
"7012786", "SEA", "LAS", "Y", "", "",  449.00,  898.00, "NO"
"7012787", "SEA", "LAS", "Y", "HP", "",  428.00,  856.00, "NO"
"7012790", "SEA", "LAS", "YN", "HP", "",  244.00,  488.00, "NO"
"7013755", "SEA", "LAX", "F", "AA", "",  720.00, 1440.00, "NO"
"7013756", "SEA", "LAX", "F", "NW", "",  720.00, 1440.00, "NO"
"7013757", "SEA", "LAX", "F", "UA", "",  720.00, 1440.00, "NO"
"7013759", "SEA", "LAX", "F", "AS", "",  776.00, 1552.00, "NO"
"7013760", "SEA", "LAX", "F", "DL", "",  776.00, 1552.00, "NO"
"7013788", "SEA", "LAX", "H", "", "AP/57",  165.00,  330.00, "YES"
"7013796", "SEA", "LAX", "H", "AS", "AP/58",  165.00,  330.00, "YES"
"7013792", "SEA", "LAX", "M", "", "AP/57",  165.00,  330.00, "YES"
"7013790", "SEA", "LAX", "Q", "", "AP/57",  165.00,  330.00, "YES"
"7013791", "SEA", "LAX", "Q", "UA", "AP/57",  145.00,  290.00, "YES"
"7013794", "SEA", "LAX", "V", "", "AP/57",  145.00,  290.00, "YES"
"7013772", "SEA", "LAX", "Y", "AA", "",  468.00,  936.00, "NO"
"7013773", "SEA", "LAX", "Y", "HP", "",  481.00,  962.00, "NO"
"7013775", "SEA", "LAX", "Y", "DL", "",  517.00, 1034.00, "NO"
"7013776", "SEA", "LAX", "Y", "NW", "",  517.00, 1034.00, "NO"
"7013777", "SEA", "LAX", "Y", "UA", "",  517.00, 1034.00, "NO"
"7013778", "SEA", "LAX", "Y", "AS", "",  698.00, 1396.00, "NO"
"7019361", "SEA", "LGA", "C", "TW", "",  744.00, 1488.00, "NO"
"7019331", "SEA", "LGA", "F", "", "",  980.00, 1960.00, "NO"
"7019334", "SEA", "LGA", "F", "AA", "", 1020.00, 2040.00, "NO"
"7019337", "SEA", "LGA", "F", "TW", "", 1020.00, 2040.00, "NO"
"7019340", "SEA", "LGA", "F", "UA", "", 1020.00, 2040.00, "NO"
"7019409", "SEA", "LGA", "M", "DL", "AP/57",  230.00,  460.00, "YES"
"7019400", "SEA", "LGA", "Q", "", "AP/57",  210.00,  420.00, "YES"
"7019406", "SEA", "LGA", "Q", "TW", "AP/57",  230.00,  460.00, "YES"
"7019415", "SEA", "LGA", "V", "AA", "AP/57",  210.00,  420.00, "YES"
"7019367", "SEA", "LGA", "Y", "", "",  655.00, 1310.00, "NO"
"7019370", "SEA", "LGA", "Y", "TW", "",  714.00, 1428.00, "NO"
"7019373", "SEA", "LGA", "Y", "UA", "",  714.00, 1428.00, "NO"
"7019376", "SEA", "LGA", "Y", "AA", "",  752.00, 1504.00, "NO"
"7012887", "SEA", "LGB", "F", "AS", "",  745.00, 1490.00, "NO"
"7012891", "SEA", "LGB", "H", "AS", "AP/58",  165.00,  330.00, "YES"
"7012889", "SEA", "LGB", "Y", "AS", "",  698.00, 1396.00, "NO"
"7012006", "SEA", "MCI", "F", "", "",  845.00, 1690.00, "NO"
"7012007", "SEA", "MCI", "F", "US", "",  929.00, 1858.00, "NO"
"7012016", "SEA", "MCI", "H", "US", "AP/57",  145.00,  290.00, "YES"
"7012017", "SEA", "MCI", "H", "HP", "AP/57",  165.00,  330.00, "YES"
"7012020", "SEA", "MCI", "V", "AA", "AP/57",  145.00,  290.00, "YES"
"7012011", "SEA", "MCI", "Y", "", "",  547.00, 1094.00, "NO"
"7012012", "SEA", "MCI", "Y", "AA", "",  594.00, 1188.00, "NO"
"7020999", "SEA", "MCO", "F", "US", "", 1079.00, 2158.00, "NO"
"7021000", "SEA", "MCO", "F", "DL", "", 1080.00, 2160.00, "NO"
"7021007", "SEA", "MCO", "H", "US", "AP/57",  195.00,  390.00, "YES"
"7021008", "SEA", "MCO", "M", "", "AP/57",  215.00,  430.00, "YES"
"7021003", "SEA", "MCO", "Y", "US", "",  709.00, 1418.00, "NO"
"7021004", "SEA", "MCO", "Y", "DL", "",  723.00, 1446.00, "NO"
"7014171", "SEA", "MEM", "F", "NW", "",  985.00, 1970.00, "NO"
"7014173", "SEA", "MEM", "Y", "NW", "",  660.00, 1320.00, "NO"
"7014721", "SEA", "MIA", "F", "", "", 1107.00, 2214.00, "NO"
"7014722", "SEA", "MIA", "F", "AA", "", 1188.00, 2376.00, "NO"
"7014732", "SEA", "MIA", "M", "DL", "AP/57",  260.00,  520.00, "YES"
"7014735", "SEA", "MIA", "V", "AA", "AP/57",  230.00,  460.00, "YES"
"7014726", "SEA", "MIA", "Y", "", "",  738.00, 1476.00, "NO"
"7014727", "SEA", "MIA", "Y", "AA", "",  792.00, 1584.00, "NO"
"7015171", "SEA", "MKE", "F", "NW", "",  901.00, 1802.00, "NO"
"7015172", "SEA", "MKE", "Y", "NW", "",  632.00, 1264.00, "NO"
"7015624", "SEA", "MSP", "BN", "HP", "",  290.00,  580.00, "NO"
"7015617", "SEA", "MSP", "F", "NW", "",  843.00, 1686.00, "NO"
"7015625", "SEA", "MSP", "H", "HP", "AP/57",  205.00,  410.00, "YES"
"7015626", "SEA", "MSP", "KN", "HP", "AP/57",  270.00, "", "NO"
"7015619", "SEA", "MSP", "Y", "HP", "",  565.00, 1130.00, "NO"
"7015620", "SEA", "MSP", "Y", "NW", "",  575.00, 1150.00, "NO"
"7015623", "SEA", "MSP", "YN", "HP", "",  310.00,  620.00, "NO"
"7020092", "SEA", "OAK", "F", "", "",  713.00, 1426.00, "NO"
"7020100", "SEA", "OAK", "H", "AS", "AP/58",  180.00,  360.00, "YES"
"7020099", "SEA", "OAK", "Q", "UA", "AP/57",  150.00,  300.00, "YES"
"7020095", "SEA", "OAK", "Y", "UA", "",  508.00, 1016.00, "NO"
"7020096", "SEA", "OAK", "Y", "AS", "",  593.00, 1186.00, "NO"
"7020445", "SEA", "ONT", "F", "AA", "",  719.00, 1438.00, "NO"
"7020446", "SEA", "ONT", "F", "AS", "",  776.00, 1552.00, "NO"
"7020455", "SEA", "ONT", "H", "AS", "AP/58",  165.00,  330.00, "YES"
"7020454", "SEA", "ONT", "V", "AA", "AP/57",  145.00,  290.00, "YES"
"7020449", "SEA", "ONT", "Y", "AA", "",  468.00,  936.00, "NO"
"7020450", "SEA", "ONT", "Y", "AS", "",  649.00, 1298.00, "NO"
"7003815", "SEA", "ORD", "F", "", "", 1064.00, 2128.00, "NO"
"7003825", "SEA", "ORD", "Q", "UA", "AP/57",  165.00,  330.00, "YES"
"7003829", "SEA", "ORD", "V", "AA", "AP/57",  165.00,  330.00, "YES"
"7003819", "SEA", "ORD", "Y", "", "",  632.00, 1264.00, "NO"
"7021588", "SEA", "PHL", "F", "", "",  993.00, 1986.00, "NO"
"7021597", "SEA", "PHL", "Q", "", "AP/57",  205.00,  410.00, "YES"
"7021592", "SEA", "PHL", "Y", "", "",  664.00, 1328.00, "NO"
"7022363", "SEA", "PHX", "F", "", "",  764.00, 1528.00, "NO"
"7022364", "SEA", "PHX", "F", "US", "",  800.00, 1600.00, "NO"
